run1_idx,run2_idx,joint_number,run1_distance,run2_distance,offset
76.0,193.0,520.0,1319.13,1323.615,4.4849999999999
77.0,194.0,530.0,1359.26,1363.829,4.56899999999996
78.0,195.0,540.0,1399.33,1403.852,4.522000000000162
79.0,196.0,550.0,1439.41,1444.098,4.6879999999998745
80.0,202.0,560.0,1474.52,1479.094,4.574000000000069
81.0,203.0,570.0,1514.6,1519.318,4.718000000000075
82.0,204.0,580.0,1554.67,1559.331,4.660999999999831
83.0,205.0,590.0,1594.69,1599.534,4.844000000000051
84.0,206.0,600.0,1634.65,1639.711,5.060999999999922
85.0,209.0,610.0,1674.68,1679.872,5.192000000000007
86.0,215.0,620.0,1714.66,1720.016,5.3559999999999945
87.0,216.0,630.0,1754.61,1760.164,5.554000000000087
88.0,217.0,640.0,1794.68,1800.233,5.552999999999884
89.0,219.0,650.0,1821.71,1827.454,5.7439999999999145
90.0,220.0,660.0,1861.75,1867.438,5.688000000000102
91.0,222.0,670.0,1901.7,1907.615,5.914999999999964
92.0,223.0,680.0,1940.56,1946.44,5.880000000000109
93.0,224.0,690.0,1980.62,1986.66,6.040000000000191
94.0,225.0,700.0,2020.72,2026.686,5.9659999999998945
95.0,226.0,710.0,2060.81,2066.978,6.16800000000012
96.0,232.0,720.0,2100.91,2107.001,6.091000000000349
97.0,249.0,730.0,2140.9,2147.28,6.380000000000109
98.0,263.0,740.0,2180.93,2187.316,6.385999999999967
99.0,274.0,750.0,2220.99,2227.552,6.562000000000353
100.0,289.0,760.0,2260.83,2267.425,6.595000000000255
101.0,308.0,770.0,2300.87,2307.736,6.8659999999999854
102.0,312.0,780.0,2311.27,2318.048,6.777999999999793
103.0,315.0,790.0,2351.35,2358.294,6.94399999999996
105.0,317.0,800.0,2365.88,2373.494,7.614000000000033
106.0,326.0,810.0,2389.82,2397.247,7.42699999999968
107.0,327.0,820.0,2429.86,2437.32,7.460000000000036
108.0,328.0,830.0,2469.86,2477.585,7.724999999999909
109.0,329.0,840.0,2509.92,2517.612,7.692000000000007
110.0,330.0,850.0,2549.96,2557.89,7.929999999999836
111.0,331.0,860.0,2590.02,2597.992,7.972000000000207
112.0,332.0,870.0,2630.08,2638.248,8.16800000000012
113.0,333.0,880.0,2670.11,2678.34,8.230000000000018
114.0,334.0,890.0,2710.16,2718.55,8.390000000000327
115.0,335.0,900.0,2750.26,2758.642,8.381999999999607
116.0,336.0,910.0,2790.34,2798.875,8.534999999999854
117.0,337.0,920.0,2830.42,2838.881,8.460999999999785
118.0,340.0,930.0,2870.53,2879.088,8.557999999999993
120.0,342.0,940.0,2878.59,2887.808,9.217999999999847
121.0,344.0,950.0,2909.79,2918.661,8.871000000000095
122.0,346.0,960.0,2949.78,2959.016,9.235999999999876
123.0,348.0,970.0,2989.81,2998.999,9.18899999999985
124.0,349.0,980.0,3029.58,3038.99,9.409999999999854
126.0,351.0,990.0,3069.62,3079.016,9.396000000000186
128.0,353.0,1000.0,3109.62,3119.173,9.552999999999884
129.0,355.0,1010.0,3148.08,3157.615,9.534999999999854
130.0,358.0,1020.0,3188.15,3197.848,9.697999999999865
131.0,359.0,1030.0,3228.27,3237.874,9.603999999999814
132.0,361.0,1040.0,3268.31,3278.153,9.842999999999847
133.0,364.0,1050.0,3308.39,3318.268,9.878000000000156
134.0,367.0,1060.0,3348.46,3358.632,10.172000000000025
135.0,368.0,1070.0,3388.53,3398.691,10.160999999999603
136.0,380.0,1080.0,3428.63,3438.924,10.293999999999869
137.0,381.0,1090.0,3468.67,3478.907,10.23700000000008
138.0,384.0,1100.0,3508.76,3519.14,10.379999999999654
139.0,385.0,1110.0,3548.87,3559.19,10.320000000000164
140.0,387.0,1120.0,3588.86,3599.577,10.717000000000098
141.0,389.0,1130.0,3628.88,3639.669,10.78899999999976
142.0,390.0,1140.0,3668.93,3679.925,10.995000000000346
143.0,391.0,1150.0,3708.93,3719.918,10.988000000000284
144.0,392.0,1160.0,3743.6,3754.76,11.16000000000031
145.0,393.0,1170.0,3783.21,3794.413,11.202999999999975
146.0,394.0,1180.0,3823.24,3834.682,11.442000000000007
147.0,395.0,1190.0,3863.29,3874.675,11.385000000000218
148.0,396.0,1200.0,3903.31,3914.888,11.577999999999975
149.0,399.0,1210.0,3943.33,3954.915,11.585000000000036
150.0,400.0,1220.0,3983.39,3995.279,11.889000000000124
151.0,402.0,1230.0,4023.46,4035.348,11.88799999999992
152.0,403.0,1240.0,4063.6,4075.758,12.157999999999902
153.0,407.0,1250.0,4091.65,4103.93,12.2800000000002
154.0,408.0,1260.0,4131.8,4144.272,12.471999999999753
155.0,410.0,1270.0,4171.86,4184.344,12.484000000000378
156.0,411.0,1280.0,4211.84,4224.61,12.769999999999527
157.0,412.0,1290.0,4251.81,4264.659,12.84899999999925
158.0,413.0,1300.0,4291.8,4304.892,13.091999999999643
159.0,416.0,1310.0,4331.8,4345.016,13.21599999999944
160.0,418.0,1320.0,4371.82,4385.328,13.50800000000072
161.0,419.0,1330.0,4411.8,4425.41,13.609999999999673
162.0,423.0,1340.0,4451.84,4465.666,13.826000000000022
163.0,425.0,1350.0,4491.84,4505.659,13.818999999999505
164.0,430.0,1360.0,4531.86,4545.915,14.055000000000291
165.0,434.0,1370.0,4571.9,4585.961,14.061000000000604
166.0,439.0,1380.0,4611.9,4626.175,14.275000000000546
167.0,441.0,1390.0,4651.91,4666.155,14.24499999999989
168.0,442.0,1400.0,4691.76,4706.312,14.55199999999968
169.0,444.0,1410.0,4731.85,4746.339,14.488999999999578
170.0,445.0,1420.0,4771.94,4786.608,14.668000000000575
171.0,446.0,1430.0,4811.94,4826.601,14.661000000000058
172.0,448.0,1440.0,4851.93,4866.811,14.880999999999403
173.0,449.0,1450.0,4891.97,4906.837,14.86700000000019
174.0,454.0,1460.0,4919.95,4934.977,15.027000000000044
175.0,455.0,1470.0,4959.83,4974.915,15.085000000000036
176.0,459.0,1480.0,4999.69,5014.777,15.087000000000444
177.0,462.0,1490.0,5036.21,5051.453,15.243000000000393
178.0,463.0,1500.0,5076.28,5091.473,15.193000000000211
179.0,464.0,1510.0,5106.79,5122.129,15.338999999999942
180.0,465.0,1520.0,5146.85,5162.129,15.278999999999542
181.0,466.0,1530.0,5186.99,5202.421,15.431000000000495
183.0,468.0,1540.0,5225.78,5241.112,15.332000000000335
184.0,469.0,1550.0,5265.88,5281.358,15.478000000000065
185.0,476.0,1560.0,5305.93,5321.371,15.440999999999804
186.0,508.0,1570.0,5346.04,5361.64,15.600000000000364
187.0,528.0,1580.0,5386.2,5401.709,15.509000000000015
188.0,531.0,1590.0,5426.28,5441.942,15.662000000000262
189.0,534.0,1600.0,5449.19,5464.879,15.689000000000306
190.0,540.0,1610.0,5489.32,5504.948,15.628000000000611
191.0,541.0,1620.0,5529.39,5545.246,15.855999999999767
192.0,542.0,1630.0,5552.35,5568.114,15.763999999999214
193.0,543.0,1640.0,5592.44,5608.422,15.981999999999971
194.0,544.0,1650.0,5607.75,5623.77,16.020000000000437
195.0,546.0,1660.0,5647.81,5663.783,15.972999999999956
196.0,547.0,1670.0,5687.87,5704.072,16.202000000000226
197.0,548.0,1680.0,5727.92,5744.088,16.167999999999665
198.0,551.0,1690.0,5754.37,5770.673,16.302999999999884
199.0,553.0,1700.0,5794.37,5810.689,16.319000000000415
200.0,556.0,1710.0,5834.42,5850.922,16.501999999999498
201.0,557.0,1720.0,5874.45,5890.948,16.498000000000502
202.0,559.0,1730.0,5914.54,5931.27,16.730000000000473
203.0,561.0,1740.0,5954.62,5971.417,16.79700000000048
204.0,562.0,1750.0,5994.65,6011.706,17.056000000000495
205.0,566.0,1760.0,6034.71,6051.742,17.032000000000153
206.0,567.0,1770.0,6071.64,6088.871,17.230999999999767
207.0,568.0,1780.0,6111.68,6128.885,17.204999999999927
208.0,569.0,1790.0,6151.73,6169.108,17.37800000000061
209.0,570.0,1800.0,6191.74,6209.101,17.360999999999876
210.0,572.0,1810.0,6231.78,6249.38,17.600000000000364
211.0,574.0,1820.0,6271.85,6289.528,17.677999999999884
212.0,576.0,1830.0,6311.77,6329.902,18.131999999999607
213.0,577.0,1840.0,6351.91,6370.016,18.105999999999767
214.0,579.0,1850.0,6392.02,6410.272,18.251999999999498
215.0,580.0,1860.0,6411.38,6429.573,18.19300000000021
216.0,585.0,1870.0,6451.32,6469.754,18.434000000000196
217.0,589.0,1880.0,6491.33,6509.747,18.41700000000037
218.0,592.0,1890.0,6531.29,6549.938,18.64800000000014
219.0,605.0,1900.0,6571.3,6589.941,18.64099999999962
220.0,606.0,1910.0,6611.29,6630.154,18.864000000000487
221.0,607.0,1920.0,6651.22,6670.148,18.927999999999884
222.0,611.0,1930.0,6691.21,6710.384,19.173999999999978
223.0,612.0,1940.0,6731.14,6750.322,19.18199999999979
224.0,613.0,1950.0,6771.13,6790.528,19.39800000000014
225.0,616.0,1960.0,6803.11,6822.477,19.36700000000019
226.0,617.0,1970.0,6843.2,6862.73,19.529999999999745
227.0,619.0,1980.0,6863.86,6883.323,19.463000000000648
228.0,624.0,1990.0,6903.85,6923.57,19.719999999999345
229.0,627.0,2000.0,6943.85,6963.648,19.797999999999774
230.0,631.0,2010.0,6983.77,7003.783,20.01299999999992
231.0,633.0,2020.0,7016.64,7036.673,20.032999999999447
232.0,634.0,2030.0,7056.65,7076.916,20.26600000000053
233.0,635.0,2040.0,7096.68,7116.932,20.251999999999498
234.0,641.0,2050.0,7136.64,7157.156,20.51599999999962
235.0,642.0,2060.0,7176.67,7197.172,20.501999999999498
236.0,643.0,2070.0,7216.73,7237.395,20.665000000000873
237.0,644.0,2080.0,7256.79,7277.539,20.748999999999796
238.0,645.0,2090.0,7296.84,7317.677,20.836999999999534
241.0,649.0,2100.0,7336.88,7357.779,20.899000000000342
242.0,651.0,2110.0,7376.98,7398.035,21.05500000000029
243.0,652.0,2120.0,7417.07,7438.028,20.95800000000054
244.0,654.0,2130.0,7457.04,7478.209,21.16899999999987
245.0,656.0,2140.0,7497.1,7518.245,21.144999999999527
246.0,657.0,2150.0,7537.23,7558.501,21.27100000000064
247.0,659.0,2160.0,7577.32,7598.504,21.184000000000196
248.0,665.0,2170.0,7617.42,7638.806,21.385999999999513
249.0,697.0,2180.0,7657.51,7678.904,21.394000000000233
250.0,699.0,2190.0,7697.63,7719.337,21.707000000000335
251.0,700.0,2200.0,7737.73,7759.528,21.798000000000684
252.0,702.0,2210.0,7777.78,7799.803,22.02300000000014
253.0,706.0,2220.0,7788.68,7810.676,21.996000000000095
254.0,707.0,2230.0,7828.78,7850.725,21.94500000000062
255.0,714.0,2240.0,7868.87,7890.958,22.087999999999738
256.0,715.0,2250.0,7908.95,7931.007,22.05699999999979
257.0,716.0,2260.0,7948.8,7971.188,22.38799999999992
258.0,718.0,2270.0,7988.9,8011.411,22.511000000000422
259.0,720.0,2280.0,8029.06,8051.841,22.78099999999995
260.0,721.0,2290.0,8069.19,8091.932,22.74200000000019
261.0,722.0,2300.0,8109.22,8132.146,22.925999999999476
262.0,723.0,2310.0,8149.3,8172.172,22.87199999999939
263.0,724.0,2320.0,8189.36,8212.405,23.045000000000982
264.0,726.0,2330.0,8229.44,8252.408,22.967999999998938
265.0,727.0,2340.0,8269.53,8292.644,23.113999999999578
266.0,729.0,2350.0,8309.59,8332.69,23.100000000000364
267.0,730.0,2360.0,8349.7,8372.904,23.203999999999724
269.0,731.0,2370.0,8389.73,8412.917,23.186999999999898
270.0,732.0,2380.0,8429.85,8453.317,23.466999999998734
271.0,733.0,2390.0,8455.03,8478.458,23.427999999999884
272.0,735.0,2400.0,8495.11,8518.694,23.583999999998923
273.0,737.0,2410.0,8535.2,8558.825,23.625
274.0,738.0,2420.0,8575.28,8598.999,23.71899999999914
275.0,739.0,2430.0,8615.33,8638.993,23.663000000000466
276.0,743.0,2440.0,8655.39,8679.259,23.869000000000597
277.0,746.0,2450.0,8694.21,8717.995,23.785000000001673
278.0,749.0,2460.0,8734.21,8758.228,24.01800000000003
279.0,750.0,2470.0,8774.28,8798.222,23.941999999999098
280.0,752.0,2480.0,8814.34,8838.533,24.1929999999993
281.0,760.0,2490.0,8854.31,8878.425,24.11499999999978
282.0,761.0,2500.0,8894.31,8918.652,24.342000000000553
283.0,764.0,2510.0,8934.36,8958.599,24.238999999999578
284.0,765.0,2520.0,8972.21,8996.68,24.470000000001164
285.0,767.0,2530.0,9012.46,9036.857,24.397000000000844
286.0,768.0,2540.0,9052.64,9077.192,24.55199999999968
287.0,769.0,2550.0,9092.72,9117.224,24.504000000000815
288.0,772.0,2560.0,9132.76,9157.484,24.72400000000016
289.0,773.0,2570.0,9172.79,9197.477,24.686999999999898
290.0,777.0,2580.0,9212.83,9237.71,24.8799999999992
291.0,779.0,2590.0,9252.81,9277.759,24.949000000000524
292.0,781.0,2600.0,9292.73,9318.015,25.284999999999854
294.0,784.0,2610.0,9332.89,9358.196,25.306000000000495
295.0,785.0,2620.0,9373.09,9398.517,25.42699999999968
296.0,786.0,2630.0,9412.95,9438.609,25.65899999999965
298.0,788.0,2640.0,9423.94,9449.938,25.997999999999593
307.0,811.0,2650.0,9464.58,9490.161,25.58100000000013
308.0,812.0,2660.0,9481.55,9507.274,25.72400000000016
309.0,814.0,2670.0,9502.04,9527.835,25.794999999998254
310.0,816.0,2680.0,9542.13,9568.114,25.98400000000038
311.0,819.0,2690.0,9582.24,9608.248,26.00799999999981
312.0,822.0,2700.0,9622.29,9648.55,26.2599999999984
313.0,825.0,2710.0,9662.34,9688.684,26.34399999999914
314.0,826.0,2720.0,9698.96,9725.354,26.394000000000233
315.0,828.0,2730.0,9739.09,9765.423,26.33300000000054
316.0,829.0,2740.0,9779.3,9805.614,26.314000000000306
318.0,831.0,2750.0,9787.19,9814.134,26.943999999999505
319.0,832.0,2760.0,9802.28,9829.226,26.945999999999913
324.0,834.0,2770.0,9842.33,9869.36,27.030000000000655
326.0,839.0,2780.0,9880.1,9907.32,27.219999999999345
327.0,840.0,2790.0,9920.18,9947.346,27.165999999999258
328.0,842.0,2800.0,9960.23,9987.592,27.36200000000099
329.0,843.0,2810.0,10000.25,10027.575,27.325000000000728
330.0,844.0,2820.0,10040.32,10067.785,27.465000000000146
331.0,846.0,2830.0,10080.65,10108.022,27.372000000001208
333.0,849.0,2840.0,10121.04,10148.504,27.463999999999942
334.0,852.0,2850.0,10134.53,10161.969,27.438999999998487
335.0,858.0,2860.0,10174.6,10202.014,27.41399999999885
336.0,863.0,2870.0,10214.78,10242.503,27.722999999999956
337.0,864.0,2880.0,10254.92,10282.746,27.825999999999112
338.0,865.0,2890.0,10295.13,10323.176,28.046000000000276
339.0,866.0,2900.0,10335.22,10363.238,28.01800000000003
340.0,867.0,2910.0,10375.3,10403.448,28.148000000001048
341.0,868.0,2920.0,10395.84,10423.888,28.048000000000684
342.0,877.0,2930.0,10435.89,10464.101,28.21100000000115
344.0,879.0,2940.0,10475.98,10504.114,28.134000000000015
346.0,882.0,2950.0,10516.03,10544.373,28.342999999998938
347.0,888.0,2960.0,10556.14,10584.4,28.26000000000022
370.0,895.0,2970.0,10596.33,10624.797,28.467000000000553
375.0,900.0,2980.0,10636.39,10664.734,28.34400000000096
376.0,902.0,2990.0,10676.48,10705.0,28.520000000000437
377.0,903.0,3000.0,10716.58,10744.993,28.413000000000466
378.0,904.0,3010.0,10755.34,10783.993,28.653000000000247
381.0,907.0,3020.0,10775.14,10803.701,28.560999999999694
382.0,910.0,3030.0,10815.48,10844.173,28.69300000000112
383.0,914.0,3040.0,10855.52,10884.232,28.711999999999534
384.0,915.0,3050.0,10895.55,10924.511,28.96100000000115
385.0,916.0,3060.0,10935.57,10964.505,28.93499999999949
386.0,917.0,3070.0,10975.62,11004.708,29.087999999999738
387.0,918.0,3080.0,11015.67,11044.678,29.00799999999981
388.0,920.0,3090.0,11055.71,11084.888,29.178000000001703
390.0,922.0,3100.0,11095.72,11124.872,29.152000000000044
391.0,923.0,3110.0,11135.74,11165.039,29.299000000000888
392.0,924.0,3120.0,11175.73,11204.957,29.22700000000077
393.0,925.0,3130.0,11215.76,11245.148,29.38799999999901
394.0,926.0,3140.0,11255.83,11285.151,29.320999999999913
395.0,928.0,3150.0,11295.9,11325.331,29.431000000000495
396.0,930.0,3160.0,11335.96,11365.348,29.38800000000083
397.0,931.0,3170.0,11376.04,11405.538,29.497999999999593
398.0,933.0,3180.0,11416.08,11445.617,29.537000000000262
399.0,934.0,3190.0,11456.24,11485.909,29.66899999999987
400.0,940.0,3200.0,11496.38,11525.978,29.597999999999956
401.0,941.0,3210.0,11536.46,11566.211,29.751000000000204
402.0,942.0,3220.0,11576.56,11606.348,29.788000000000466
404.0,943.0,3230.0,11615.97,11645.869,29.89900000000125
405.0,945.0,3240.0,11655.8,11685.709,29.90900000000147
406.0,946.0,3250.0,11695.83,11725.919,30.088999999999942
407.0,951.0,3260.0,11735.85,11765.915,30.06500000000051
408.0,953.0,3270.0,11775.89,11806.148,30.25799999999981
409.0,954.0,3280.0,11815.91,11846.276,30.365999999999985
410.0,955.0,3290.0,11855.91,11886.519,30.60900000000038
411.0,957.0,3300.0,11895.94,11926.588,30.64799999999923
412.0,959.0,3310.0,11936.0,11966.814,30.814000000000306
413.0,961.0,3320.0,11976.04,12006.808,30.76800000000003
414.0,966.0,3330.0,12016.1,12047.041,30.940999999998894
415.0,967.0,3340.0,12056.09,12087.001,30.911000000000058
416.0,968.0,3350.0,12096.09,12127.215,31.125
417.0,973.0,3360.0,12136.11,12167.185,31.07499999999891
418.0,974.0,3370.0,12176.05,12207.398,31.347999999999956
420.0,978.0,3380.0,12216.01,12247.411,31.40099999999984
421.0,981.0,3390.0,12256.05,12287.733,31.683000000000902
422.0,982.0,3400.0,12296.1,12327.999,31.898999999999432
423.0,983.0,3410.0,12336.12,12368.301,32.180999999998676
424.0,986.0,3420.0,12376.08,12408.337,32.25699999999961
425.0,995.0,3430.0,12409.59,12442.031,32.44100000000071
427.0,1007.0,3440.0,12449.51,12482.077,32.5669999999991
428.0,1011.0,3450.0,12489.48,12522.172,32.69200000000092
429.0,1013.0,3460.0,12529.5,12562.185,32.68499999999949
430.0,1018.0,3470.0,12569.49,12602.411,32.92100000000028
431.0,1019.0,3480.0,12597.28,12630.131,32.85099999999875
432.0,1021.0,3490.0,12637.46,12670.335,32.875
434.0,1023.0,3500.0,12650.16,12683.547,33.387000000000626
435.0,1028.0,3510.0,12679.07,12712.287,33.21700000000055
436.0,1033.0,3520.0,12719.12,12752.3,33.17999999999847
437.0,1035.0,3530.0,12759.17,12792.523,33.352999999999156
438.0,1036.0,3540.0,12799.18,12832.559,33.378999999998996
439.0,1037.0,3550.0,12839.18,12872.74,33.55999999999949
440.0,1039.0,3560.0,12879.25,12912.874,33.623999999999796
441.0,1040.0,3570.0,12919.27,12952.946,33.675999999999476
442.0,1045.0,3580.0,12959.37,12992.982,33.61199999999917
443.0,1046.0,3590.0,12999.29,13033.13,33.83999999999833
444.0,1050.0,3600.0,13035.04,13068.868,33.82799999999952
445.0,1051.0,3610.0,13075.02,13109.101,34.08100000000013
446.0,1052.0,3620.0,13115.05,13149.108,34.0580000000009
447.0,1053.0,3630.0,13155.1,13189.386,34.28600000000006
451.0,1056.0,3640.0,13195.16,13229.432,34.272000000000844
452.0,1057.0,3650.0,13235.17,13269.623,34.45299999999952
453.0,1058.0,3660.0,13275.22,13309.705,34.48500000000058
454.0,1059.0,3670.0,13315.19,13349.895,34.70499999999993
455.0,1060.0,3680.0,13355.24,13389.898,34.65799999999945
458.0,1067.0,3690.0,13395.4,13430.112,34.711999999999534
460.0,1069.0,3700.0,13409.71,13445.292,35.582000000000335
461.0,1071.0,3710.0,13450.09,13485.449,35.35900000000038
462.0,1072.0,3720.0,13490.17,13525.659,35.48899999999958
463.0,1073.0,3730.0,13530.24,13565.719,35.47899999999936
464.0,1074.0,3740.0,13570.27,13606.043,35.77299999999923
465.0,1075.0,3750.0,13610.44,13646.132,35.6919999999991
469.0,1079.0,3760.0,13647.91,13684.049,36.13900000000103
470.0,1080.0,3770.0,13686.89,13723.045,36.155000000000655
471.0,1081.0,3780.0,13726.94,13763.258,36.3179999999993
472.0,1082.0,3790.0,13751.23,13787.523,36.292999999999665
473.0,1083.0,3800.0,13791.16,13827.74,36.57999999999993
474.0,1084.0,3810.0,13831.31,13867.785,36.475000000000364
478.0,1093.0,3820.0,13871.43,13907.989,36.55899999999929
479.0,1094.0,3830.0,13911.58,13948.045,36.465000000000146
480.0,1095.0,3840.0,13951.67,13988.238,36.5679999999993
481.0,1096.0,3850.0,13962.95,13999.413,36.46299999999974
483.0,1099.0,3860.0,14003.03,14039.659,36.628999999998996
484.0,1100.0,3870.0,14030.23,14066.778,36.548000000000684
486.0,1102.0,3880.0,14044.12,14081.283,37.16299999999865
487.0,1103.0,3890.0,14057.38,14094.098,36.71800000000076
488.0,1110.0,3900.0,14097.51,14134.386,36.876000000000204
489.0,1111.0,3910.0,14137.56,14174.39,36.82999999999993
490.0,1113.0,3920.0,14177.74,14214.583,36.84300000000076
492.0,1115.0,3930.0,14192.65,14230.112,37.461999999999534
493.0,1116.0,3940.0,14215.54,14252.726,37.185999999999694
494.0,1117.0,3950.0,14255.62,14292.874,37.253999999998996
495.0,1127.0,3960.0,14295.73,14333.281,37.551000000001295
496.0,1129.0,3970.0,14335.77,14373.33,37.55999999999949
497.0,1131.0,3980.0,14375.79,14413.576,37.78599999999824
498.0,1132.0,3990.0,14415.89,14453.602,37.71200000000135
499.0,1133.0,4000.0,14455.91,14493.891,37.98099999999977
500.0,1134.0,4010.0,14495.99,14533.983,37.99300000000039
501.0,1135.0,4020.0,14536.06,14574.216,38.15600000000086
502.0,1139.0,4030.0,14576.18,14614.327,38.146999999999025
503.0,1140.0,4040.0,14616.24,14654.652,38.41200000000026
505.0,1144.0,4050.0,14656.33,14694.688,38.358000000000175
506.0,1147.0,4060.0,14696.18,14734.944,38.763999999999214
507.0,1148.0,4070.0,14703.07,14741.844,38.77399999999943
508.0,1150.0,4080.0,14741.05,14779.826,38.77599999999984
517.0,1175.0,4090.0,14770.67,14809.695,39.024999999999636
518.0,1179.0,4100.0,14776.84,14815.751,38.91100000000006
519.0,1180.0,4110.0,14816.3,14855.331,39.03100000000086
520.0,1181.0,4120.0,14856.33,14895.509,39.17900000000009
521.0,1182.0,4130.0,14896.33,14935.623,39.292999999999665
522.0,1187.0,4140.0,14902.4,14941.68,39.280000000000655
524.0,1204.0,4150.0,14921.6,14960.876,39.27599999999984
529.0,1217.0,4160.0,14957.97,15001.115,43.14500000000044
564.0,1229.0,4190.0,14972.08,15011.617,39.53700000000026
572.0,1238.0,4200.0,14985.3,15024.764,39.46399999999994
577.0,1254.0,4210.0,15025.35,15065.039,39.689000000000306
592.0,1270.0,4220.0,15065.38,15105.056,39.676000000001295
622.0,1289.0,4230.0,15105.49,15145.279,39.78900000000067
624.0,1293.0,4240.0,15145.46,15185.384,39.92400000000089
628.0,1297.0,4250.0,15185.39,15225.486,40.09600000000137
630.0,1302.0,4260.0,15225.33,15265.39,40.05999999999949
632.0,1307.0,4270.0,15264.67,15304.934,40.263999999999214
637.0,1311.0,4280.0,15275.56,15315.86,40.30000000000109
638.0,1312.0,4290.0,15285.68,15325.833,40.15300000000025
640.0,1314.0,4300.0,15294.95,15335.797,40.84699999999975
642.0,1315.0,4310.0,15312.24,15352.431,40.19100000000071
644.0,1317.0,4320.0,15320.25,15360.951,40.70099999999911
645.0,1318.0,4330.0,15341.07,15381.522,40.452000000001135
647.0,1321.0,4340.0,15352.78,15393.717,40.9369999999999
650.0,1324.0,4350.0,15366.31,15406.719,40.40899999999965
652.0,1326.0,4360.0,15375.09,15416.299,41.20900000000074
655.0,1331.0,4370.0,15387.56,15428.228,40.667999999999665
656.0,1333.0,4380.0,15427.75,15468.432,40.6820000000007
658.0,1335.0,4390.0,15439.11,15480.758,41.64799999999923
660.0,1336.0,4400.0,15464.3,15506.161,41.861000000000786
661.0,1338.0,4410.0,15504.34,15546.545,42.20499999999993
663.0,1342.0,4420.0,15544.4,15586.683,42.283000000001266
664.0,1343.0,4430.0,15584.42,15626.919,42.498999999999796
666.0,1346.0,4440.0,15624.49,15666.955,42.465000000000146
667.0,1347.0,4450.0,15664.67,15707.274,42.60399999999936
668.0,1350.0,4460.0,15704.83,15747.346,42.51599999999962
669.0,1352.0,4470.0,15744.92,15787.569,42.64899999999943
670.0,1353.0,4480.0,15784.93,15827.546,42.615999999999985
671.0,1354.0,4490.0,15824.95,15867.799,42.84900000000016
672.0,1355.0,4500.0,15859.81,15902.585,42.774999999999636
674.0,1357.0,4510.0,15899.73,15942.841,43.111000000000786
675.0,1362.0,4520.0,15939.81,15982.999,43.189000000000306
676.0,1368.0,4530.0,15979.91,16023.343,43.4330000000009
