cluster_id,start_distance_ft,end_distance_ft,span_ft,center_distance_ft,avg_clock_position,anomaly_count,max_depth_pct,avg_depth_pct,total_length_in,avg_width_in,severity_score,is_critical
26,4917.359,4921.519,4.1599999999998545,4919.623666666667,7.872222222222223,3,16.0,14.666666666666666,29.299999999999997,2.566666666666667,19.689999999999998,False
27,4985.935,4999.331,13.39599999999973,4991.650333333334,10.72777777777778,3,16.0,14.0,19.4,1.4666666666666666,16.72,False
28,5050.472,5051.119,0.6469999999999345,5050.7955,4.941666666666666,2,19.0,15.5,3.5,2.1,11.650000000000002,False
29,5310.472,5342.562,32.090000000000146,5328.7763749999995,5.847916666666666,32,43.0,23.15625,152.10000000000002,2.221875,110.83000000000001,False
30,5359.567,5367.966,8.399000000000342,5362.5557,5.514999999999999,10,25.0,18.7,48.0,2.6,39.4,False
31,5378.737,5383.98,5.242999999999483,5381.6156,5.943333333333333,10,49.0,29.2,127.60000000000001,5.630000000000001,72.88,True
32,5440.758,5442.723,1.9650000000001455,5441.79125,4.904166666666667,4,41.0,23.0,7.6000000000000005,2.025,24.680000000000003,True
33,5465.387,5475.512,10.125,5470.4473333333335,10.9,3,21.0,15.333333333333334,18.1,2.8333333333333335,18.330000000000002,False
34,5748.593,5751.667,3.074000000000524,5750.13,8.591666666666667,2,13.0,12.5,11.1,2.2,11.53,False
35,5849.846,5849.993,0.147000000000844,5849.9195,6.050000000000001,2,40.0,29.5,9.7,4.9,21.91,False
36,6493.963,6495.495,1.5320000000001528,6494.847666666666,11.549999999999999,3,14.0,12.333333333333334,10.6,3.0,13.280000000000001,False
37,6549.984,6552.031,2.0469999999995707,6550.892666666667,6.355555555555555,3,16.0,14.0,17.3,2.233333333333333,16.09,False
38,6567.825,6577.841,10.016000000000531,6571.62525,10.66875,8,26.0,16.875,38.2,1.7,33.86,False
39,6689.99,6700.144,10.154000000000451,6694.212333333333,10.133333333333333,3,20.0,14.0,13.1,2.3666666666666667,16.43,False
40,6806.657,6807.497,0.8400000000001455,6807.077,3.1083333333333334,2,16.0,14.0,6.6,2.0,11.38,False
41,6901.368,6906.519,5.15099999999984,6904.158,8.744444444444445,3,13.0,11.666666666666666,30.499999999999996,3.1,18.849999999999998,False
42,6947.31,6948.586,1.27599999999984,6947.948,10.783333333333333,2,28.0,26.0,0.8,1.0,14.440000000000001,False
43,7002.218,7004.675,2.4570000000003347,7003.183999999999,5.920833333333333,4,24.0,19.75,10.7,2.075,18.810000000000002,False
44,7637.661,7639.587,1.9260000000003856,7638.325,5.786666666666667,5,25.0,20.6,32.2,3.06,27.16,False
45,7652.343,7677.7,25.35699999999997,7664.564344827587,8.301149425287356,29,57.0,34.206896551724135,98.6,1.8448275862068966,95.88,False
46,7808.832,7809.085,0.2529999999997017,7808.967666666666,5.572222222222223,3,19.0,15.666666666666666,12.2,3.0,15.760000000000002,False
47,7853.806,7854.649,0.8430000000007567,7854.2275,4.025,2,25.0,20.0,2.0,1.75,13.6,False
48,7873.107,7881.348,8.240999999999985,7876.64525,3.8541666666666665,4,18.0,14.25,49.3,2.225,27.99,False
49,8678.304,8680.069,1.764999999999418,8679.017000000002,5.65,5,26.0,19.6,12.8,3.0,21.74,False
50,8757.215,8757.274,0.058999999999286956,8757.2445,6.133333333333333,2,22.0,20.0,9.0,3.1500000000000004,14.5,False
51,9213.507,9218.081,4.574000000000524,9215.937333333333,7.794444444444444,3,13.0,12.333333333333334,17.5,1.8,14.95,False
52,9476.296,9485.715,9.418999999999869,9480.644666666663,5.5857142857142845,21,50.0,23.761904761904763,80.70000000000002,2.2142857142857144,75.71000000000001,True
53,10147.329,10160.41,13.081000000000131,10152.17825,8.695833333333333,4,24.0,18.25,26.299999999999997,3.675,23.490000000000002,False
54,10177.556,10182.52,4.963999999999942,10179.811249999999,12.0,4,17.0,15.75,10.9,1.125,16.07,False
55,10241.49,10242.487,0.9969999999993888,10241.91775,5.125,4,23.0,18.0,12.5,2.3,18.950000000000003,False
56,10426.083,10428.881,2.797999999998865,10427.561333333333,7.827777777777778,3,16.0,14.0,15.2,1.7333333333333334,15.46,False
57,10460.843,10463.402,2.558999999999287,10462.46375,6.9750000000000005,4,14.0,12.5,22.4,2.8499999999999996,18.32,False
58,10543.307,10545.079,1.771999999999025,10544.193,5.308333333333334,2,18.0,16.5,9.0,2.7,12.899999999999999,False
59,10622.356,10623.963,1.606999999999971,10623.371666666668,5.666666666666667,3,27.0,24.666666666666668,8.7,2.8000000000000003,17.91,False
60,10784.616,10784.829,0.21299999999973807,10784.7225,4.541666666666667,2,25.0,20.0,5.8,2.0,14.74,False
61,10813.586,10818.54,4.9540000000015425,10816.063,4.325,2,10.0,10.0,17.6,2.55,12.280000000000001,False
62,10858.196,10859.426,1.2299999999995634,10858.811,8.75,2,12.0,12.0,8.6,1.35,10.38,False
63,11500.39,11514.633,14.243000000000393,11508.393250000001,8.333333333333332,4,18.0,13.75,14.6,1.5750000000000002,17.58,False
64,11726.316,11728.104,1.7879999999986467,11727.21,3.6333333333333333,2,12.0,11.5,32.6,2.2,17.58,False
65,12141.325,12146.407,5.081999999998516,12143.348333333333,6.655555555555556,3,11.0,10.666666666666666,12.7,2.266666666666667,12.71,False
66,12412.49,12434.4,21.909999999999854,12423.715875,4.2625,8,16.0,13.0,83.19999999999999,4.1375,43.36,False
67,12447.864,12473.72,25.855999999999767,12458.477545454543,7.077272727272727,11,17.0,13.545454545454545,111.19999999999999,3.6727272727272724,56.66,False
68,12511.335,12518.428,7.093000000000757,12515.085,9.1,3,16.0,13.666666666666666,41.3,2.8000000000000003,23.29,False
69,13189.665,13190.236,0.5709999999999127,13189.9505,4.975,2,22.0,21.5,18.1,11.3,17.23,False
70,13681.542,13681.903,0.3610000000007858,13681.704,5.122222222222222,3,21.0,18.666666666666668,7.2,3.933333333333333,15.06,False
71,13889.177,13890.551,1.3739999999997963,13890.084200000001,10.536666666666665,5,35.0,22.4,4.3,0.7799999999999999,22.79,False
72,14038.661,14039.242,0.581000000000131,14038.9515,5.775,2,16.0,16.0,8.799999999999999,3.3,12.04,False
73,14107.572,14116.047,8.475000000000364,14112.609333333334,9.83611111111111,6,27.0,17.333333333333332,16.099999999999998,2.1666666666666665,24.63,False
74,14297.595,14315.902,18.3070000000007,14305.573250000001,10.710416666666667,8,15.0,11.875,102.4,3.0625,48.72,False
75,14597.743,14597.854,0.11099999999896681,14597.7985,7.0,2,16.0,14.0,5.9,0.8500000000000001,11.17,False
76,14778.14,14810.568,32.427999999999884,14793.606999999998,6.199404761904761,28,44.0,16.428571428571427,198.6,2.6392857142857147,119.18,False
77,14938.025,14976.512,38.48700000000099,14958.47682142857,8.173214285714286,28,31.0,15.0,107.8,2.039285714285714,86.74,False
78,15002.497,15034.436,31.939000000000306,15016.031461538463,5.5,13,26.0,17.53846153846154,129.8,4.538461538461538,68.84,False
79,15049.265,15065.771,16.506000000001222,15060.951692307695,5.348717948717948,13,27.0,15.846153846153847,53.0,2.576923076923077,46.2,False
80,15086.227,15115.479,29.25199999999859,15102.933849999998,7.607499999999999,20,41.0,20.35,214.8,4.39,110.84,False
81,15125.791,15146.138,20.34700000000157,15137.1061,5.268333333333333,10,40.0,21.1,47.7,3.9899999999999998,45.31,False
82,15224.154,15227.805,3.65099999999984,15225.925400000002,6.906666666666666,5,23.0,17.4,45.800000000000004,6.32,30.440000000000005,False
83,15302.343,15303.891,1.547999999998865,15303.079249999999,6.158333333333333,4,19.0,16.5,10.1,2.7249999999999996,16.630000000000003,False
84,15314.633,15315.322,0.6890000000003056,15315.060333333333,5.144444444444445,3,16.0,15.0,23.099999999999998,4.8999999999999995,17.83,False
85,15405.932,15406.063,0.13099999999940337,15405.997500000001,2.908333333333333,2,16.0,15.0,9.2,2.4000000000000004,12.16,False
86,15418.435,15418.888,0.4530000000013388,15418.695,7.416666666666666,4,25.0,16.25,7.0,1.425,18.1,False
87,15546.375,15548.533,2.157999999999447,15547.222749999997,6.016666666666667,4,16.0,13.75,40.5,4.824999999999999,24.55,False
88,15961.463,15968.816,7.353000000000975,15965.133749999999,3.183333333333333,4,14.0,12.0,18.9,1.725,17.27,False
89,15995.328,15998.465,3.1370000000006257,15996.726,8.033333333333333,3,13.0,11.666666666666666,32.7,4.033333333333334,19.509999999999998,False
90,16019.547,16023.944,4.396999999999025,16021.580333333332,7.483333333333332,3,16.0,14.0,20.700000000000003,2.433333333333333,17.11,False
91,16502.995,16504.767,1.772000000000844,16504.19775,6.375,4,25.0,17.25,26.4,5.725,23.919999999999998,False
92,16575.932,16583.294,7.3620000000009895,16581.956000000002,6.205555555555556,6,26.0,20.0,62.099999999999994,8.416666666666666,38.03,False
93,16663.432,16665.262,1.8299999999981083,16664.074666666667,6.133333333333334,3,21.0,18.666666666666668,10.2,3.1,15.96,False
94,16743.871,16745.561,1.6900000000023283,16744.616,3.9361111111111104,6,34.0,24.5,16.599999999999998,4.35,27.580000000000002,False
95,16824.321,16825.289,0.9680000000007567,16824.803333333333,4.844444444444444,3,20.0,18.0,32.0,5.400000000000001,22.1,False
96,18250.587,18260.607,10.020000000000437,18255.597,5.433333333333334,2,25.0,24.0,5.0,2.7,14.5,False
97,19703.789,19711.526,7.7370000000009895,19707.6575,11.425,2,17.0,15.0,30.1,4.1,18.83,False
98,20417.103,20417.487,0.38400000000183354,20417.232,6.05,3,32.0,24.666666666666668,6.2,1.3666666666666665,19.16,False
99,21366.778,21367.073,0.29500000000189175,21366.9675,7.279166666666667,4,37.0,25.75,17.3,4.85,25.990000000000002,False
100,21523.579,21527.454,3.875,21525.5165,6.208333333333333,2,34.0,25.0,16.7,11.6,21.61,False
101,21900.453,21902.575,2.121999999999389,21901.48833333333,5.977777777777778,3,20.0,17.333333333333332,12.5,1.7333333333333334,16.25,False
102,21929.426,21931.312,1.886000000002241,21930.321333333337,5.6000000000000005,3,19.0,17.333333333333332,25.5,4.066666666666666,19.75,False
103,22089.377,22093.074,3.6970000000001164,22090.777625,8.2875,8,46.0,24.25,34.4,3.7875000000000005,40.72,True
104,22170.187,22170.551,0.363999999997759,22170.369,6.166666666666666,2,25.0,19.5,13.299999999999999,4.85,16.99,False
105,22460.453,22493.163,32.70999999999913,22478.744625,4.18125,8,22.0,15.375,41.2,2.7124999999999995,33.160000000000004,False
106,22740.482,22740.869,0.38699999999880674,22740.675499999998,4.491666666666667,2,31.0,26.5,2.0,1.9,16.0,False
107,22871.066,22871.188,0.12199999999938882,22871.145999999997,5.327777777777778,3,20.0,15.666666666666666,14.900000000000002,3.4,16.97,False
108,23065.256,23112.024,46.76800000000003,23084.377479999996,5.795333333333333,25,38.0,22.52,244.89999999999998,3.7120000000000006,126.16999999999999,False
109,23190.682,23192.398,1.7160000000003492,23191.25733333333,6.033333333333334,3,15.0,13.0,8.9,2.6333333333333333,13.17,False
110,23232.956,23270.791,37.835000000002765,23251.15572222222,1.5861111111111112,18,19.0,14.38888888888889,146.70000000000002,2.4833333333333334,78.61,False
111,23727.572,23729.879,2.3070000000006985,23728.791999999998,11.325,4,46.0,30.0,55.6,7.2749999999999995,41.08,True
112,23766.529,23768.337,1.8080000000009022,23767.18966666667,6.161111111111111,3,26.0,23.333333333333332,12.1,10.6,18.53,False
113,23928.773,23928.812,0.03900000000066939,23928.792500000003,7.875,2,21.0,19.5,5.5,2.25,13.05,False
114,23945.538,23951.991,6.453000000001339,23948.7645,5.85,2,18.0,16.5,6.3,2.15,12.09,False
115,23976.512,23977.589,1.077000000001135,23977.02,5.711111111111111,3,13.0,11.666666666666666,17.0,2.6,14.799999999999999,False
116,24007.08,24008.845,1.764999999999418,24007.61975,3.995833333333333,4,28.0,19.75,10.100000000000001,2.5,20.230000000000004,False
117,24343.599,24347.385,3.786000000000058,24345.313666666665,9.077777777777778,3,14.0,11.333333333333334,39.4,2.766666666666667,21.92,False
118,25623.497,25646.847,23.350000000002183,25635.50307142857,6.435714285714285,14,23.0,14.642857142857142,70.8,2.3857142857142857,51.44,False
119,25938.501,25939.583,1.0819999999985157,25939.042,6.8916666666666675,2,30.0,23.0,20.099999999999998,4.35,21.03,False
120,26972.835,26973.337,0.5020000000004075,26973.115,7.538888888888889,3,50.0,39.333333333333336,15.5,5.766666666666667,29.15,True
121,27051.293,27051.982,0.6889999999984866,27051.6904,7.833333333333334,5,23.0,18.0,29.4,3.38,25.520000000000003,False
122,28053.438,28060.22,6.782000000002881,28056.2705,7.0666666666666655,4,37.0,25.25,31.4,3.675,30.22,False
123,29241.407,29241.457,0.049999999999272404,29241.432,4.975,2,25.0,25.0,15.7,8.350000000000001,17.71,False
124,29320.059,29320.331,0.27199999999720603,29320.192750000002,6.045833333333334,4,61.0,32.75,23.5,4.55,37.45,True
125,29380.174,29382.188,2.013999999999214,29381.180999999997,2.1666666666666665,2,15.0,14.5,20.9,2.75,15.27,False
126,29524.137,29541.411,17.27400000000125,29534.97595,5.784999999999998,20,59.0,26.55,183.2,4.79,108.56,True
127,29555.823,29561.325,5.5020000000004075,29559.232,6.804166666666667,4,38.0,29.0,22.7,3.55,28.01,False
128,29813.353,29813.363,0.010000000002037268,29813.358,8.883333333333333,2,33.0,22.5,13.0,2.9000000000000004,20.1,False
129,30379.501,30387.93,8.429000000000087,30382.17683333333,6.877777777777777,6,42.0,26.166666666666668,54.6,4.516666666666666,42.18,True
130,31226.601,31232.792,6.191000000002532,31229.146125,5.020833333333334,8,29.0,17.875,56.6,3.5250000000000004,40.58,False
131,31627.438,31631.998,4.56000000000131,31629.663999999997,7.25,4,50.0,26.25,12.9,2.75,29.87,True
132,31671.348,31677.29,5.941999999999098,31673.369166666667,6.344444444444445,6,29.0,23.5,35.0,3.316666666666667,31.1,False
133,31698.34,31709.829,11.489000000001397,31706.0405,6.063888888888889,6,35.0,25.833333333333332,21.099999999999998,3.3666666666666667,29.33,False
134,32105.095,32105.358,0.26299999999901047,32105.2265,4.975,2,20.0,16.5,12.8,4.25,14.84,False
135,32398.819,32400.41,1.5910000000003492,32399.6145,6.208333333333334,2,21.0,20.0,17.8,7.15,16.740000000000002,False
136,32640.774,32641.972,1.1980000000003201,32641.546333333332,7.683333333333334,3,27.0,19.666666666666668,15.5,4.166666666666667,19.95,False
137,32722.329,32722.343,0.013999999999214197,32722.336000000003,4.95,2,20.0,18.0,5.2,2.3,12.56,False
138,33035.938,33039.938,4.0,33037.832,7.330000000000001,5,21.0,16.2,47.6,4.62,30.18,False
139,33050.81,33055.01,4.200000000004366,33053.35775,6.520833333333333,4,45.0,25.75,59.699999999999996,6.449999999999999,41.91,True
140,33080.013,33081.814,1.8009999999994761,33081.29424999999,5.575,4,18.0,15.0,10.2,2.425,16.259999999999998,False
141,33240.466,33242.303,1.8369999999995343,33241.079333333335,4.577777777777778,3,23.0,19.666666666666668,8.7,3.6666666666666665,16.310000000000002,False
142,33317.277,33321.02,3.742999999994936,33319.7875,5.825000000000001,4,24.0,16.5,37.4,4.625,26.82,False
143,33402.329,33403.74,1.4110000000000582,33402.91533333333,11.022222222222224,3,18.0,17.0,7.300000000000001,3.1666666666666665,13.889999999999999,False
144,33434.209,33440.276,6.06699999999546,33437.0782,10.036666666666665,5,33.0,25.0,41.3,5.12,33.09,False
145,33450.787,33451.545,0.7580000000016298,33451.166,6.691666666666666,2,31.0,22.5,14.5,2.75,19.75,False
146,33480.335,33482.635,2.3000000000029104,33481.485,5.241666666666667,2,33.0,25.0,9.8,4.8,19.140000000000004,False
147,33549.268,33562.549,13.281000000002678,33556.16775,5.601041666666667,16,63.0,29.5,203.0,4.875,110.1,True
148,33607.5,33609.098,1.5979999999981374,33608.29833333333,11.850000000000001,3,29.0,26.0,42.300000000000004,7.233333333333333,28.790000000000003,False
149,33642.874,33642.972,0.09799999999813735,33642.934,6.127777777777777,3,21.0,19.0,10.5,2.733333333333333,16.05,False
150,33837.241,33852.989,15.747999999999593,33844.73328571428,6.25,7,46.0,26.0,43.699999999999996,2.6857142857142855,42.01,True
151,33868.789,33871.673,2.8840000000054715,33869.98,7.405555555555555,3,30.0,21.0,27.700000000000003,2.6666666666666665,24.810000000000002,False
152,33884.656,33884.898,0.24199999999837019,33884.77266666667,8.616666666666665,3,28.0,20.333333333333332,5.7,2.166666666666667,17.41,False
153,33984.17,33986.785,2.6150000000052387,33985.469333333334,12.077777777777778,3,31.0,22.333333333333332,24.0,4.133333333333333,24.099999999999998,False
154,34107.513,34107.625,0.11200000000098953,34107.55033333333,8.9,3,28.0,21.333333333333332,12.0,4.366666666666666,19.3,False
155,34140.486,34156.821,16.335000000006403,34146.385111111114,6.468518518518518,9,49.0,23.555555555555557,32.4,2.6444444444444444,42.82,True
156,34187.746,34189.288,1.5420000000012806,34188.517,9.241666666666667,2,28.0,21.5,11.9,5.199999999999999,17.77,False
157,34220.669,34225.459,4.790000000000873,34223.23185714286,5.716666666666667,7,56.0,21.571428571428573,36.199999999999996,3.0142857142857147,43.760000000000005,True
158,34237.9,34238.678,0.7779999999984284,34238.289000000004,4.958333333333334,2,25.0,22.0,22.7,6.199999999999999,19.81,False
159,34269.721,34269.859,0.13799999999901047,34269.798599999995,5.566666666666667,5,25.0,20.0,21.4,3.34,23.919999999999998,False
160,34950.141,34973.114,22.972999999998137,34963.38175,7.358333333333333,8,27.0,16.125,94.1,2.775,51.03,False
161,35030.151,35031.004,0.853000000002794,35030.5775,6.683333333333334,2,14.0,14.0,20.2,5.699999999999999,14.66,False
162,35960.128,35960.472,0.3440000000045984,35960.3305,5.491666666666667,4,25.0,22.75,19.6,5.800000000000001,21.88,False
163,36201.23,36201.24,0.00999999999476131,36201.235,7.158333333333333,2,18.0,17.0,4.3,2.2,11.489999999999998,False
164,36851.804,36861.47,9.666000000004715,36856.637,2.5083333333333333,2,13.0,12.0,6.1,2.35,10.03,False
165,37169.573,37169.948,0.375,37169.7605,12.083333333333332,2,30.0,29.0,1.2,1.1,15.36,False
166,37189.583,37190.01,0.42700000000331784,37189.7965,12.083333333333332,2,22.0,22.0,1.2,1.1,12.16,False
167,37580.203,37581.778,1.5749999999970896,37580.9905,7.5,2,15.0,13.5,16.7,2.9,14.01,False
168,37644.482,37651.906,7.423999999999069,37649.297,10.066666666666665,3,27.0,21.333333333333332,7.1,1.4333333333333333,17.43,False
169,37730.033,37730.456,0.42299999999522697,37730.2445,5.341666666666667,2,25.0,25.0,2.8,1.15,13.84,False
170,38134.344,38134.705,0.3610000000044238,38134.5245,3.558333333333333,2,29.0,22.5,24.5,4.85,21.950000000000003,False
171,39098.504,39098.848,0.34399999999732245,39098.676,5.408333333333333,2,14.0,13.5,7.6,2.95,10.88,False
172,39249.019,39250.968,1.9490000000005239,39250.17166666666,8.427777777777779,3,20.0,18.666666666666668,9.0,1.5666666666666667,15.2,False
173,39267.982,39269.895,1.9129999999931897,39268.559,5.070833333333334,4,26.0,17.25,9.899999999999999,2.3249999999999997,19.369999999999997,False
174,39466.64,39467.034,0.39400000000023283,39466.837,5.408333333333333,2,18.0,17.0,13.399999999999999,3.25,14.219999999999999,False
175,39488.054,39488.596,0.5420000000012806,39488.325,4.041666666666667,2,15.0,14.5,11.5,3.35,12.45,False
176,39558.96,39591.375,32.41500000000087,39574.317476190474,4.821428571428571,21,35.0,19.857142857142858,66.6,1.9476190476190476,65.47999999999999,False
177,39628.189,39633.763,5.574000000000524,39632.349200000004,7.523333333333333,5,23.0,17.8,18.9,2.14,22.37,False
178,39644.56,39648.123,3.563000000001921,39646.48066666666,4.466666666666667,3,20.0,16.666666666666668,19.6,3.1999999999999997,18.38,False
179,39683.799,39684.232,0.4330000000045402,39684.0155,6.341666666666667,2,22.0,18.0,13.700000000000001,5.0,15.91,False
180,39707.047,39707.815,0.7680000000036671,39707.489199999996,6.01,5,28.0,24.0,21.5,2.6,25.150000000000002,False
181,39746.476,39748.009,1.532999999995809,39747.272750000004,5.824999999999999,8,49.0,20.375,34.0,2.7375,41.8,True
182,39795.282,39796.896,1.614000000001397,39796.1048,4.693333333333333,5,54.0,31.8,23.8,4.0,36.24,True
183,39861.355,39861.535,0.18000000000029104,39861.44500000001,8.158333333333333,2,24.0,22.0,11.7,4.35,16.11,False
184,39898.993,39903.232,4.239000000001397,39901.11881818182,6.853030303030303,11,43.0,19.818181818181817,49.900000000000006,4.381818181818182,48.67,True
185,40512.897,40522.392,9.49500000000262,40517.644499999995,2.025,2,13.0,12.0,6.8,1.5,10.239999999999998,False
186,40827.152,40827.356,0.20399999999790452,40827.276,6.6,4,60.0,28.75,11.000000000000002,2.675,33.3,True
187,40858.848,40862.083,3.235000000000582,40860.421142857136,7.6380952380952385,7,20.0,16.571428571428573,23.999999999999996,3.085714285714286,25.7,False
188,40901.453,40921.913,20.459999999999127,40913.829125000004,5.270833333333333,8,21.0,12.625,51.4,3.2625,35.81999999999999,False
189,41086.273,41104.485,18.211999999999534,41097.291,6.0,15,42.0,18.066666666666666,127.20000000000002,3.54,77.46000000000001,True
190,41154.482,41181.125,26.64299999999639,41168.20855555555,9.37962962962963,9,15.0,12.666666666666666,82.39999999999999,2.9,44.22,False
191,41270.289,41270.919,0.6300000000046566,41270.604,9.991666666666667,2,14.0,13.0,16.0,3.35,13.400000000000002,False
192,41281.722,41300.764,19.04200000000128,41291.555166666665,9.886111111111111,6,18.0,15.666666666666666,49.9,1.75,31.169999999999998,False
193,41318.894,41345.118,26.22400000000198,41331.89357142857,1.8476190476190475,14,20.0,13.714285714285714,75.1,2.085714285714286,51.53,False
194,41591.109,41592.753,1.6440000000002328,41591.90966666667,4.644444444444445,3,20.0,16.333333333333332,11.1,2.1,15.83,False
195,41619.885,41670.059,50.17399999999907,41648.672484375,6.620312500000001,64,33.0,17.375,429.5,3.3578125,238.05,False
196,41705.988,41707.907,1.919000000001688,41706.94271428571,8.473809523809523,7,36.0,22.571428571428573,19.7,3.1714285714285717,30.81,False
197,41727.936,41851.24,123.30399999999645,41783.69394475138,6.386740331491713,181,64.0,21.53038674033149,1343.9,3.22707182320442,700.27,False
198,41864.61,41870.344,5.73399999999674,41867.74384615385,7.121794871794871,13,56.0,24.615384615384617,67.9,3.4000000000000004,62.27000000000001,True
199,41897.192,41948.747,51.55500000000029,41926.029599999994,7.8980952380952365,35,30.0,16.6,170.39999999999998,2.7514285714285713,115.61999999999999,False
200,42027.428,42028.766,1.338000000003376,42027.91333333334,9.422222222222222,3,18.0,16.333333333333332,14.6,4.333333333333333,16.08,False
201,42063.77,42065.797,2.0270000000018626,42064.94766666667,10.0,3,15.0,14.0,5.300000000000001,2.066666666666667,12.09,False
202,42082.615,42083.219,0.6039999999993597,42082.890666666666,5.038888888888889,3,31.0,23.333333333333332,9.1,2.0,19.63,False
203,42140.62,42144.993,4.3729999999995925,42143.291666666664,5.416666666666667,6,20.0,14.833333333333334,12.8,1.7999999999999998,20.84,False
204,42770.305,42776.693,6.3879999999990105,42773.977333333336,11.016666666666666,3,12.0,12.0,18.799999999999997,1.6333333333333335,14.94,False
205,42814.459,42830.292,15.83299999999872,42822.649,9.255555555555555,3,14.0,13.333333333333334,57.8,2.766666666666667,27.44,False
206,43271.601,43280.112,8.510999999998603,43275.8565,5.608333333333333,2,36.0,25.0,15.2,2.8,21.959999999999997,False
207,43304.491,43313.058,8.56699999999546,43308.61775,3.5541666666666667,4,17.0,13.5,23.7,1.775,19.91,False
208,43392.329,43394.787,2.4579999999987194,43393.4016,5.640000000000001,5,12.0,11.6,12.2,1.7200000000000002,15.96,False
209,43686.093,43695.354,9.260999999998603,43690.7235,9.625,2,22.0,16.5,11.899999999999999,1.9500000000000002,15.370000000000001,False
210,43708.586,43721.355,12.769000000000233,43714.647,5.750000000000001,5,19.0,14.0,34.9,2.9800000000000004,25.57,False
211,43766.371,43768.087,1.7160000000003492,43766.94766666667,6.594444444444444,3,26.0,19.333333333333332,8.3,2.8666666666666667,17.39,False
212,43810.243,43858.297,48.05399999999645,43835.79144444445,6.745925925925927,45,65.0,22.22222222222222,127.5,2.2288888888888896,131.75,False
213,44074.918,44157.205,82.2870000000039,44120.62071345029,5.977387914230019,171,55.0,23.01169590643275,775.8000000000001,2.477777777777778,511.24,False
