cluster_id,start_distance_ft,end_distance_ft,span_ft,center_distance_ft,avg_clock_position,anomaly_count,max_depth_pct,avg_depth_pct,total_length_in,avg_width_in,severity_score,is_critical
89,35794.29,35794.32,0.029999999998835847,35794.305,6.55,2,27.0,20.5,1.6600000000000001,1.4549999999999998,14.298,False
90,35853.48,35853.56,0.07999999999447027,35853.520000000004,6.1,2,15.0,12.5,0.64,0.71,9.192,False
91,35875.95,35876.02,0.06999999999970896,35875.98714285714,6.278571428571429,7,26.0,19.0,6.819999999999999,3.4757142857142855,22.945999999999998,False
92,38444.41,38444.43,0.01999999999679858,38444.420000000006,9.65,3,18.0,14.0,5.91,1.0533333333333335,13.472999999999999,False
93,39176.57,39176.66,0.0900000000037835,39176.6,5.622222222222223,3,19.0,14.0,2.17,1.3633333333333333,12.751000000000001,False
94,39375.25,39375.31,0.059999999997671694,39375.28,6.158333333333333,2,14.0,12.0,3.8200000000000003,1.81,9.746000000000002,False
95,39466.96,39471.56,4.599999999998545,39468.11875,5.75,8,34.0,17.75,8.95,2.3125,28.285,False
96,39485.51,39493.03,7.519999999996799,39490.416666666664,5.48888888888889,3,24.0,15.333333333333334,3.34,1.42,15.102000000000002,False
97,39540.92,39554.39,13.470000000001164,39546.935,9.008333333333333,6,21.0,14.166666666666666,6.069999999999999,2.3516666666666666,19.220999999999997,False
98,39592.17,39592.44,0.27000000000407454,39592.305,5.716666666666667,2,21.0,15.5,1.18,2.95,11.754,False
99,39614.68,39615.47,0.7900000000008731,39615.21,5.6000000000000005,6,17.0,13.0,7.4799999999999995,1.5483333333333336,18.044,False
100,39654.5,39655.34,0.8399999999965075,39654.791249999995,4.510416666666667,8,57.0,20.625,6.4,2.2675,36.72,True
101,39703.12,39703.44,0.31999999999970896,39703.30666666667,4.25,3,14.0,12.0,2.91,1.9566666666666668,10.973,False
102,40732.53,40732.64,0.11000000000058208,40732.6,7.850000000000001,3,27.0,17.0,2.01,1.21,15.903,False
103,40751.99,40752.13,0.13999999999941792,40752.0775,10.283333333333333,4,18.0,13.5,3.9699999999999998,1.7725,14.390999999999998,False
104,40991.66,40999.68,8.019999999996799,40995.654444444444,5.3962962962962955,9,32.0,15.444444444444445,8.77,1.541111111111111,28.930999999999997,False
105,41230.32,41234.92,4.599999999998545,41233.37666666666,4.094444444444444,3,13.0,11.666666666666666,4.52,1.64,11.056,False
106,41506.78,41513.1,6.319999999999709,41511.04511627908,6.024806201550388,43,41.0,19.046511627906977,37.410000000000004,1.3562790697674418,92.123,True
107,41530.5,41539.15,8.650000000001455,41532.62,6.266666666666667,13,23.0,13.692307692307692,12.260000000000002,1.5907692307692307,32.378,False
108,41550.93,41572.01,21.080000000001746,41560.05199999999,8.128333333333332,30,29.0,13.1,33.61,1.6840000000000002,66.683,False
109,41609.85,41611.72,1.8700000000026193,41611.2325,8.247916666666667,8,53.0,22.125,11.01,1.8800000000000001,36.503,True
110,41641.68,41679.48,37.80000000000291,41668.97073170731,6.191463414634146,82,69.0,18.609756097560975,85.78999999999999,1.4959756097560977,176.337,False
111,41689.85,41726.2,36.349999999998545,41712.5204477612,7.255223880597015,134,38.0,14.835820895522389,128.26,1.2934328358208955,254.67799999999994,False
112,41741.6,41747.78,6.180000000000291,41743.21199999999,7.38111111111111,15,33.0,18.666666666666668,13.290000000000003,1.3720000000000003,39.687000000000005,False
113,41768.79,41771.86,3.069999999999709,41770.013571428564,5.878571428571429,14,42.0,17.642857142857142,12.099999999999998,1.8285714285714287,41.42999999999999,True
114,41804.18,41813.21,9.029999999998836,41808.65,9.063888888888888,6,19.0,13.333333333333334,6.1899999999999995,1.3499999999999999,18.457,False
115,41839.82,41839.85,0.029999999998835847,41839.835,10.575,2,16.0,15.0,1.85,0.9650000000000001,9.955,False
116,41851.24,41852.33,1.0900000000037835,41851.88,4.144444444444445,3,14.0,12.666666666666666,1.89,1.8133333333333332,10.667000000000002,False
117,41930.2,41931.89,1.6900000000023283,41931.538,7.463333333333334,5,27.0,19.4,3.1899999999999995,2.15,19.257,False
118,41985.39,41985.4,0.010000000002037268,41985.395000000004,4.841666666666667,2,14.0,13.0,3.0700000000000003,2.01,9.521,False
119,43608.19,43608.43,0.23999999999796273,43608.31,4.033333333333333,2,17.0,14.0,1.85,1.24,10.355,False
120,43666.96,43667.03,0.06999999999970896,43666.99,5.394444444444445,3,29.0,23.0,4.33,1.8233333333333335,17.399,False
121,43734.47,43756.83,22.360000000000582,43745.19399999999,6.657500000000001,20,38.0,17.0,20.929999999999996,1.5205,51.479,False
122,43990.4,44055.2,64.79999999999563,44016.08085470086,5.636324786324786,117,53.0,18.726495726495727,128.24,1.4301709401709404,235.172,False
123,44126.39,44126.41,0.020000000004074536,44126.4,5.541666666666667,2,41.0,35.0,1.7,3.74,19.910000000000004,False
124,44170.48,44173.18,2.6999999999970896,44171.44,5.886666666666666,5,24.0,14.4,7.6499999999999995,2.54,19.395000000000003,False
125,44204.7,44204.75,0.05000000000291038,44204.725,4.591666666666667,2,28.0,19.0,1.26,1.9100000000000001,14.578000000000001,False
126,44708.24,44725.74,17.5,44715.46837837838,5.499099099099098,37,72.0,22.243243243243242,29.18,1.1354054054054055,93.054,True
127,44745.1,44753.77,8.669999999998254,44748.76,7.470289855072465,23,32.0,16.47826086956522,21.869999999999997,1.6913043478260872,53.861,False
128,44765.68,44788.67,22.989999999997963,44773.857142857145,6.83809523809524,21,47.0,18.38095238095238,18.580000000000002,1.3385714285714285,55.873999999999995,False
129,44827.88,44827.99,0.11000000000058208,44827.95333333333,4.733333333333333,3,44.0,30.666666666666668,2.87,1.5200000000000002,22.961000000000002,True
130,44869.77,44878.18,8.410000000003492,44875.26899999999,5.875000000000001,10,83.0,29.4,12.49,2.0519999999999996,51.947,True
131,44908.13,44909.82,1.6900000000023283,44908.975,6.591666666666667,2,20.0,15.5,1.54,1.395,11.462,False
132,44987.97,44989.68,1.7099999999991269,44989.2125,6.75,4,43.0,20.25,3.0300000000000002,3.8475,24.108999999999998,True
133,45034.21,45044.54,10.330000000001746,45040.755,7.533333333333333,4,16.0,12.75,3.5,1.1125,13.450000000000001,False
134,45068.0,45090.54,22.540000000000873,45081.21222222223,7.0660493827160495,27,44.0,19.11111111111111,22.0,1.3859259259259258,64.7,False
135,45178.24,45183.14,4.900000000001455,45180.542499999996,4.19375,8,53.0,19.5,7.26,1.9487500000000002,35.378,True
136,45197.18,45210.29,13.110000000000582,45204.139285714286,2.9357142857142855,14,39.0,17.428571428571427,15.280000000000001,1.3900000000000001,41.184000000000005,False
137,45238.94,45246.5,7.559999999997672,45243.90333333333,5.3999999999999995,3,34.0,22.0,1.73,1.4566666666666668,18.619,False
138,45370.38,45371.02,0.6399999999994179,45370.619999999995,5.629166666666666,4,24.0,15.25,2.95,1.31,16.485000000000003,False
139,45748.34,45748.44,0.10000000000582077,45748.388,4.306666666666667,5,28.0,18.6,6.76,2.9520000000000004,20.728,False
140,45812.87,45814.21,1.3399999999965075,45813.54,4.091666666666667,2,13.0,11.5,2.09,0.8049999999999999,8.827,False
141,46022.48,46024.29,1.8099999999976717,46023.385,7.6,2,27.0,20.5,1.9300000000000002,1.75,14.379000000000001,False
142,46082.37,46103.07,20.69999999999709,46089.061489361695,5.091843971631206,47,34.0,15.914893617021276,52.120000000000005,1.4114893617021278,99.73599999999999,False
143,46183.26,46183.42,0.1599999999962165,46183.34833333333,5.508333333333333,6,60.0,32.833333333333336,6.0600000000000005,2.0516666666666663,34.818,True
144,46204.85,46208.59,3.7399999999979627,46206.908749999995,6.30625,8,25.0,16.75,6.430000000000001,1.2887499999999998,23.929,False
145,46237.96,46295.87,57.91000000000349,46263.6477586207,7.104885057471264,58,47.0,18.396551724137932,51.36,1.817413793103448,121.208,False
146,46342.56,46345.6,3.040000000000873,46344.23777777777,7.181481481481482,9,43.0,19.555555555555557,6.8500000000000005,1.6566666666666667,32.754999999999995,True
147,46415.43,46424.28,8.849999999998545,46422.48636363636,5.465151515151516,11,52.0,20.0,10.59,2.3663636363636367,40.477,True
148,46449.27,46451.5,2.2300000000032014,46450.0475,5.0125,4,21.0,15.75,3.03,1.3375,15.309000000000001,False
149,46504.23,46511.14,6.9099999999962165,46507.09666666666,6.455555555555556,3,29.0,19.0,1.65,2.1933333333333334,16.595000000000002,False
150,46735.91,46738.94,3.029999999998836,46737.425,3.125,2,31.0,22.0,2.5999999999999996,1.3,16.18,False
151,46796.38,46807.71,11.330000000001746,46803.441,9.736666666666668,10,30.0,15.2,10.270000000000001,1.2719999999999998,30.081,False
152,46837.79,46838.97,1.180000000000291,46838.3125,7.2250000000000005,4,24.0,18.25,6.89,2.26,17.667,False
153,47203.53,47207.19,3.6600000000034925,47206.136,6.123333333333333,5,14.0,12.6,4.69,1.496,14.507000000000001,False
154,47319.31,47330.84,11.529999999998836,47328.04833333333,5.986111111111112,6,20.0,14.166666666666666,5.51,2.1316666666666673,18.653,False
155,47341.04,47341.23,0.1900000000023283,47341.165,5.8375,4,62.0,28.5,2.75,2.8924999999999996,31.625,True
156,47373.47,47374.19,0.7200000000011642,47373.795,12.183333333333332,4,53.0,36.0,4.4,1.7075000000000002,28.520000000000003,True
157,47400.36,47402.54,2.180000000000291,47401.16473684211,5.167543859649123,19,41.0,16.63157894736842,18.080000000000002,2.063684210526316,50.324000000000005,True
158,47412.91,47413.4,0.48999999999796273,47413.155,6.416666666666667,2,52.0,35.5,0.79,1.2000000000000002,24.037,False
159,47480.61,47482.33,1.7200000000011642,47481.47,4.925,2,15.0,13.0,1.1400000000000001,2.125,9.342,False
160,47623.55,47623.73,0.18000000000029104,47623.668000000005,5.529999999999999,5,26.0,19.8,4.819999999999999,2.432,19.345999999999997,False
161,48607.3,48607.92,0.6199999999953434,48607.70333333333,5.938888888888889,3,18.0,14.666666666666666,3.42,4.0566666666666675,12.725999999999999,False
162,48882.16,48882.36,0.19999999999708962,48882.2375,5.883333333333333,4,59.0,31.75,5.89,1.405,31.367,True
163,50168.38,50168.38,0.0,50168.38,6.016666666666667,2,23.0,16.5,1.93,1.125,12.779000000000002,False
164,50246.66,50246.97,0.3099999999976717,50246.840000000004,9.033333333333333,4,24.0,18.75,3.2699999999999996,1.7625,16.581000000000003,False
165,50259.59,50282.89,23.30000000000291,50271.741212121204,7.905555555555555,33,59.0,15.575757575757576,42.019999999999996,1.6993939393939392,85.70599999999999,False
166,50820.9,50821.08,0.18000000000029104,50820.990000000005,8.258333333333333,2,19.0,15.5,0.74,0.6499999999999999,10.822000000000001,False
167,51271.21,51271.95,0.7399999999979627,51271.618749999994,6.245833333333334,8,25.0,15.125,6.069999999999999,3.96125,23.820999999999998,False
168,51640.0,51642.63,2.6299999999973807,51640.96666666667,9.727777777777778,3,71.0,46.0,2.54,2.36,33.662000000000006,True
169,52251.87,52251.88,0.00999999999476131,52251.875,7.725,2,15.0,13.5,4.02,1.63,10.206,False
170,53192.12,53193.86,1.7399999999979627,53193.27333333334,6.827777777777778,3,22.0,14.666666666666666,3.39,3.0833333333333335,14.317,False
171,53274.94,53275.24,0.2999999999956344,53275.09,5.008333333333333,2,13.0,11.5,1.54,1.26,8.661999999999999,False
172,54472.58,54472.6,0.01999999999679858,54472.59333333333,5.594444444444444,3,28.0,21.0,3.31,2.6266666666666665,16.693,False
173,56478.45,56480.13,1.680000000000291,56479.29,6.929166666666666,4,15.0,12.5,3.6700000000000004,3.21,13.100999999999999,False
174,56711.64,56717.45,5.809999999997672,56714.16599999999,6.8916666666666675,10,24.0,13.6,12.399999999999999,1.975,28.32,False
175,56809.4,56809.41,0.010000000002037268,56809.405,1.4,2,10.0,10.0,1.5699999999999998,1.24,7.471,False
176,56850.45,56868.0,17.55000000000291,56855.85,7.840000000000001,5,14.0,11.6,7.22,1.7399999999999998,15.266000000000002,False
177,56878.5,56882.65,4.150000000001455,56880.575,11.666666666666666,2,14.0,12.0,2.01,1.5550000000000002,9.203000000000001,False
178,56895.87,56903.92,8.049999999995634,56900.302,9.626666666666667,5,26.0,15.8,6.300000000000001,1.8259999999999998,19.79,False
179,56914.19,56922.08,7.889999999999418,56918.71000000001,7.3500000000000005,4,15.0,12.0,6.34,1.6925000000000001,13.902,False
180,56972.51,56974.24,1.7299999999959255,56973.375,8.8,2,18.0,14.0,2.91,2.1849999999999996,11.072999999999999,False
